latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.90074,-96.58495,329.26,1,1,2025-04-27,2051,A,75,6.1NRT,302.56,23.14,D
17.92964,-96.81406,322.14,1,1,2025-04-27,2051,A,51,6.1NRT,300.22,15.06,D
18.07591,-96.19724,331.5,1,1,2025-04-27,2051,A,69,6.1NRT,316.65,12.73,D
18.03402,-96.66868,332.33,1,1,2025-04-27,2051,A,78,6.1NRT,300.82,26.35,D
18.19228,-95.84521,326.22,1.01,1.01,2025-04-27,2051,A,56,6.1NRT,311.52,6.76,D
18.20109,-95.8466,335.38,1.01,1.01,2025-04-27,2051,A,83,6.1NRT,311.11,19.24,D
18.1879,-95.93919,332.14,1.01,1,2025-04-27,2051,A,67,6.1NRT,314.94,11.34,D
18.20989,-95.84801,332.81,1.01,1.01,2025-04-27,2051,A,80,6.1NRT,310.69,15.86,D
17.82038,-98.5015,321.52,1.12,1.05,2025-04-27,2051,A,18,6.1NRT,299.82,7.87,D
17.8187,-98.51214,346.32,1.12,1.05,2025-04-27,2051,A,91,6.1NRT,304.84,49.42,D
17.77805,-99.15834,330.4,1.21,1.09,2025-04-27,2051,A,36,6.1NRT,309.47,20.18,D
17.78926,-99.1495,343.31,1.2,1.09,2025-04-27,2051,A,89,6.1NRT,310.68,45.53,D
17.78746,-99.16054,330.7,1.21,1.09,2025-04-27,2051,A,65,6.1NRT,310.79,20.34,D
17.7855,-99.1725,327.93,1.21,1.09,2025-04-27,2051,A,49,6.1NRT,309.25,14.68,D
17.79863,-99.15199,351.08,1.2,1.09,2025-04-27,2051,A,95,6.1NRT,313.05,62.1,D
17.79684,-99.16299,338.17,1.21,1.09,2025-04-27,2051,A,77,6.1NRT,313.22,30.41,D
18.32962,-95.77758,364.66,1.01,1.01,2025-04-27,2051,A,87,6.1NRT,314.86,82.78,D
17.96467,-98.4084,336.91,1.1,1.05,2025-04-27,2051,A,80,6.1NRT,318.26,19.99,D
17.96308,-98.41862,336.57,1.1,1.05,2025-04-27,2051,A,82,6.1NRT,321.3,19.3,D
17.73918,-99.82357,320.82,1.32,1.14,2025-04-27,2051,A,53,6.1NRT,306.55,14.8,D
17.97382,-98.40991,333.93,1.1,1.05,2025-04-27,2051,A,37,6.1NRT,318.29,14.12,D
17.81507,-99.47858,373.43,1.25,1.11,2025-04-27,2051,A,100,6.1NRT,318.2,154.12,D
17.81319,-99.49038,327.12,1.26,1.11,2025-04-27,2051,A,66,6.1NRT,314.98,11.1,D
17.81918,-99.47428,352.96,1.25,1.11,2025-04-27,2051,A,96,6.1NRT,319.02,70.18,D
17.81731,-99.48557,346.32,1.25,1.11,2025-04-27,2051,A,91,6.1NRT,316.58,50.96,D
17.72631,-100.2767,319.63,1.41,1.18,2025-04-27,2051,A,20,6.1NRT,309.5,11.37,D
17.73673,-100.2774,333.47,1.41,1.18,2025-04-27,2051,A,80,6.1NRT,308.51,37.92,D
17.77442,-100.60184,321.35,1.48,1.2,2025-04-27,2051,A,43,6.1NRT,305.83,15.8,D
17.77238,-100.61394,325.84,1.48,1.2,2025-04-27,2051,A,48,6.1NRT,304.8,23.61,D
18.57883,-95.51256,324.82,1.03,1.01,2025-04-27,2051,A,50,6.1NRT,305.61,8.72,D
18.4725,-96.25739,339.35,1,1,2025-04-27,2051,A,86,6.1NRT,317.61,20.6,D
17.79118,-100.63048,333.61,1.49,1.2,2025-04-27,2051,A,69,6.1NRT,305.46,37.52,D
18.48127,-96.2588,342.4,1,1,2025-04-27,2051,A,89,6.1NRT,318.26,25.84,D
18.50602,-96.14963,330.4,1,1,2025-04-27,2051,A,74,6.1NRT,315.53,9.32,D
17.83124,-100.51904,333.14,1.46,1.19,2025-04-27,2051,A,74,6.1NRT,312.56,33.84,D
17.83965,-100.51371,332.71,1.46,1.19,2025-04-27,2051,A,78,6.1NRT,313.3,33.24,D
17.8375,-100.5263,326.79,1.46,1.19,2025-04-27,2051,A,55,6.1NRT,311.03,21.93,D
18.15549,-98.90434,341.61,1.16,1.07,2025-04-27,2051,A,86,6.1NRT,316.67,31.55,D
18.16489,-98.90558,338.33,1.16,1.07,2025-04-27,2051,A,75,6.1NRT,315.92,25.2,D
18.18506,-98.89943,358,1.16,1.07,2025-04-27,2051,A,98,6.1NRT,322.59,72.8,D
18.18337,-98.91023,365.42,1.16,1.07,2025-04-27,2051,A,100,6.1NRT,321.19,98.71,D
17.99366,-100.09646,332.23,1.36,1.15,2025-04-27,2051,A,55,6.1NRT,314.87,17.22,D
17.99188,-100.10728,339.51,1.36,1.16,2025-04-27,2051,A,85,6.1NRT,315.01,34.9,D
18.19152,-98.89505,336.78,1.15,1.07,2025-04-27,2051,A,47,6.1NRT,320.47,23.46,D
18.18974,-98.90601,364.03,1.16,1.07,2025-04-27,2051,A,100,6.1NRT,323.89,98.57,D
18.18799,-98.91679,335.74,1.16,1.07,2025-04-27,2051,A,60,6.1NRT,317.65,21.43,D
17.99176,-100.10075,337.75,1.36,1.15,2025-04-27,2051,A,84,6.1NRT,315.06,30.89,D
18.20085,-98.89667,349.56,1.15,1.07,2025-04-27,2051,A,93,6.1NRT,320.07,51.08,D
18.19905,-98.90778,368.38,1.16,1.07,2025-04-27,2051,A,100,6.1NRT,323.39,112.81,D
18.21015,-98.89847,351.98,1.15,1.07,2025-04-27,2051,A,95,6.1NRT,316.82,56.19,D
18.20837,-98.90954,358.58,1.16,1.07,2025-04-27,2051,A,99,6.1NRT,315.89,76.29,D
18.01798,-100.13,333.28,1.36,1.16,2025-04-27,2051,A,49,6.1NRT,314.34,20.88,D
18.01593,-100.14226,334.76,1.37,1.16,2025-04-27,2051,A,57,6.1NRT,313.73,24.79,D
18.02791,-100.13271,335.21,1.36,1.16,2025-04-27,2051,A,80,6.1NRT,316.05,27.09,D
18.02586,-100.145,333.37,1.37,1.16,2025-04-27,2051,A,67,6.1NRT,314.97,23.36,D
18.24911,-98.89458,366.41,1.15,1.07,2025-04-27,2051,A,100,6.1NRT,319.75,106.84,D
18.24737,-98.90562,329.94,1.15,1.07,2025-04-27,2051,A,66,6.1NRT,315.48,12.32,D
18.69385,-96.00272,324.1,1.01,1,2025-04-27,2051,A,53,6.1NRT,311.44,5.69,D
17.95437,-100.76236,355.23,1.51,1.21,2025-04-27,2051,A,97,6.1NRT,315.38,109.62,D
18.1481,-100.0947,322.38,1.35,1.15,2025-04-27,2051,A,37,6.1NRT,309.5,12.34,D
18.04553,-100.77424,338.66,1.5,1.21,2025-04-27,2051,A,85,6.1NRT,314.98,46.45,D
18.37517,-98.80679,327.45,1.14,1.06,2025-04-27,2051,A,62,6.1NRT,315.52,9.65,D
19.4852,-90.64295,326.44,2.04,1.39,2025-04-27,2051,A,64,6.1NRT,304.24,28.16,D
18.16385,-100.74718,328.85,1.49,1.21,2025-04-27,2051,A,73,6.1NRT,315.12,18.21,D
18.1609,-100.73955,326.59,1.49,1.2,2025-04-27,2051,A,57,6.1NRT,314.1,13.23,D
18.39058,-99.44187,325.34,1.22,1.1,2025-04-27,2051,A,46,6.1NRT,314.22,11.41,D
18.46372,-99.17278,333.75,1.18,1.08,2025-04-27,2051,A,76,6.1NRT,317.07,19.59,D
18.99502,-96.22741,336.82,1.01,1,2025-04-27,2051,A,85,6.1NRT,307.84,23.34,D
19.0038,-96.22882,349.59,1.01,1,2025-04-27,2051,A,94,6.1NRT,309.49,46.53,D
18.72906,-98.25298,377.17,1.07,1.03,2025-04-27,2051,A,100,6.1NRT,318.85,137.93,D
18.72754,-98.26284,346.02,1.07,1.03,2025-04-27,2051,A,91,6.1NRT,316.15,40.35,D
18.71285,-98.59435,333,1.1,1.05,2025-04-27,2051,A,67,6.1NRT,320.21,15.23,D
19.12135,-96.245,347.74,1.01,1,2025-04-27,2051,A,93,6.1NRT,314.36,40.58,D
19.12002,-96.25426,332.52,1.01,1,2025-04-27,2051,A,82,6.1NRT,312.76,14.99,D
19.13013,-96.24641,333.47,1.01,1,2025-04-27,2051,A,82,6.1NRT,312.29,15.25,D
19.1288,-96.25568,335.56,1.01,1,2025-04-27,2051,A,84,6.1NRT,312.27,18.56,D
18.86377,-98.10139,340.5,1.06,1.03,2025-04-27,2053,A,87,6.1NRT,312.38,30.51,D
18.4485,-100.70918,342.02,1.46,1.2,2025-04-27,2053,A,87,6.1NRT,318.77,45.17,D
18.87356,-98.09869,328.06,1.06,1.03,2025-04-27,2053,A,63,6.1NRT,310.94,13.19,D
18.87205,-98.10839,327.27,1.06,1.03,2025-04-27,2053,A,57,6.1NRT,311.14,10.99,D
18.4558,-100.70271,349.09,1.46,1.19,2025-04-27,2053,A,93,6.1NRT,318.8,67.94,D
18.46621,-100.70463,345.26,1.46,1.19,2025-04-27,2053,A,91,6.1NRT,320.25,55.33,D
18.70168,-99.35624,332.23,1.2,1.09,2025-04-27,2053,A,71,6.1NRT,315.92,15.76,D
18.75119,-99.23029,329.99,1.18,1.08,2025-04-27,2053,A,61,6.1NRT,315.72,11.69,D
20.0568,-89.57426,323.64,2.51,1.52,2025-04-27,2053,A,52,6.1NRT,301.81,39.29,D
18.74817,-99.43246,334.57,1.21,1.09,2025-04-27,2053,A,79,6.1NRT,314.42,24.97,D
18.74639,-99.4436,395.13,1.21,1.09,2025-04-27,2053,A,100,6.1NRT,318.69,277.15,D
18.74464,-99.45461,324.48,1.21,1.1,2025-04-27,2053,A,25,6.1NRT,310.5,6.96,D
18.75184,-99.43951,367.39,1.21,1.09,2025-04-27,2053,A,100,6.1NRT,316.3,121.71,D
18.75,-99.45067,354.95,1.21,1.09,2025-04-27,2053,A,97,6.1NRT,314.57,75.7,D
18.78368,-99.54572,328.12,1.23,1.1,2025-04-27,2053,A,69,6.1NRT,310.45,19.77,D
18.78182,-99.55722,332.71,1.23,1.1,2025-04-27,2053,A,77,6.1NRT,312.37,27.43,D
19.04267,-98.26015,326.71,1.07,1.03,2025-04-27,2053,A,74,6.1NRT,311.72,7.92,D
19.37556,-97.23266,343.06,1.01,1,2025-04-27,2053,A,90,6.1NRT,303.47,41.01,D
19.37416,-97.242,387.65,1.01,1,2025-04-27,2053,A,100,6.1NRT,324.76,179.2,D
19.37277,-97.2513,342.4,1.01,1,2025-04-27,2053,A,89,6.1NRT,316.72,38.69,D
19.38289,-97.2435,382.8,1.01,1,2025-04-27,2053,A,100,6.1NRT,310.1,156.26,D
19.3815,-97.25281,371.14,1.01,1,2025-04-27,2053,A,100,6.1NRT,314.56,111.19,D
19.07032,-99.42786,341.08,1.2,1.09,2025-04-27,2053,A,88,6.1NRT,307.53,44.14,D
19.15107,-99.16498,335.52,1.16,1.07,2025-04-27,2053,A,84,6.1NRT,310.71,30.51,D
18.59126,-102.57921,334.16,1.99,1.38,2025-04-27,2053,A,81,6.1NRT,308.56,65.18,D
19.15313,-99.31279,350.87,1.18,1.08,2025-04-27,2053,A,95,6.1NRT,306.99,71.08,D
19.15143,-99.32323,347.71,1.18,1.08,2025-04-27,2053,A,93,6.1NRT,311.85,62.47,D
18.60022,-102.56712,321.71,1.98,1.37,2025-04-27,2053,A,41,6.1NRT,306.49,25.37,D
18.59662,-102.58678,334.57,1.99,1.38,2025-04-27,2053,A,81,6.1NRT,309.64,67.14,D
19.13163,-99.68434,351.26,1.24,1.1,2025-04-27,2053,A,95,6.1NRT,309.96,72.94,D
19.12988,-99.69505,387.09,1.24,1.11,2025-04-27,2053,A,100,6.1NRT,315.36,238.93,D
19.12811,-99.70587,325.47,1.24,1.11,2025-04-27,2053,A,30,6.1NRT,301.09,23.29,D
18.66772,-102.67391,337.59,2.02,1.38,2025-04-27,2053,A,84,6.1NRT,306.29,83.65,D
18.67194,-102.67909,343.5,2.02,1.38,2025-04-27,2053,A,89,6.1NRT,306.43,112.7,D
19.69535,-96.61811,334.57,1,1,2025-04-27,2053,A,83,6.1NRT,306.55,25.12,D
19.69401,-96.62736,338.58,1,1,2025-04-27,2053,A,87,6.1NRT,305.57,32.05,D
19.21997,-99.70756,324.88,1.24,1.1,2025-04-27,2053,A,66,6.1NRT,312.69,7.75,D
19.10747,-100.57754,329.68,1.4,1.17,2025-04-27,2053,A,71,6.1NRT,315.77,15.13,D
19.4219,-98.91293,331.75,1.12,1.05,2025-04-27,2053,A,79,6.1NRT,314.77,15.46,D
19.03905,-101.34068,333.09,1.58,1.24,2025-04-27,2053,A,80,6.1NRT,314.3,27.9,D
19.19797,-100.4678,326.94,1.37,1.16,2025-04-27,2053,A,68,6.1NRT,311.18,14.66,D
19.1323,-100.859,331.15,1.46,1.19,2025-04-27,2053,A,77,6.1NRT,313.75,20.28,D
19.13006,-100.87224,343.53,1.46,1.19,2025-04-27,2053,A,90,6.1NRT,316.98,53.79,D
19.02908,-101.92631,325.37,1.74,1.29,2025-04-27,2053,A,57,6.1NRT,309.59,15.54,D
19.37005,-100.48514,328.01,1.37,1.16,2025-04-27,2053,A,73,6.1NRT,310.28,23.71,D
19.36784,-100.4983,322.94,1.37,1.16,2025-04-27,2053,A,61,6.1NRT,308.83,13.76,D
19.59731,-99.21363,328.86,1.15,1.07,2025-04-27,2053,A,57,6.1NRT,310.42,9.9,D
19.73403,-99.21815,327.39,1.15,1.07,2025-04-27,2053,A,37,6.1NRT,308.68,10.14,D
19.92382,-98.24874,325.67,1.05,1.02,2025-04-27,2053,A,71,6.1NRT,309.77,12.86,D
19.04589,-103.59122,325.82,2.32,1.47,2025-04-27,2053,A,66,6.1NRT,306.51,42.6,D
21.04478,-89.78804,318.92,2.5,1.52,2025-04-27,2053,A,62,6.1NRT,301.27,21.61,D
19.04451,-103.59499,327.81,2.32,1.47,2025-04-27,2053,A,75,6.1NRT,306.09,50.33,D
19.64833,-100.35805,340.38,1.33,1.14,2025-04-27,2053,A,88,6.1NRT,305.63,56,D
20.12436,-98.32693,399.13,1.05,1.02,2025-04-27,2053,A,100,6.1NRT,320.89,254.04,D
20.12289,-98.33656,332.66,1.05,1.02,2025-04-27,2053,A,77,6.1NRT,307.42,21.3,D
20.13287,-98.33407,336.48,1.05,1.02,2025-04-27,2053,A,84,6.1NRT,310,26.65,D
19.96448,-99.50826,362.77,1.18,1.08,2025-04-27,2053,A,100,6.1NRT,312.67,99.98,D
19.96273,-99.51901,338.46,1.18,1.08,2025-04-27,2053,A,86,6.1NRT,310.38,32.74,D
19.42102,-103.49506,320.94,2.24,1.45,2025-04-27,2053,A,64,6.1NRT,306.2,18.75,D
19.41745,-103.51451,338,2.25,1.45,2025-04-27,2053,A,87,6.1NRT,308.11,90.16,D
19.42097,-103.49962,328.22,2.24,1.45,2025-04-27,2053,A,77,6.1NRT,306.67,44.01,D
19.41725,-103.5191,325.57,2.25,1.45,2025-04-27,2053,A,74,6.1NRT,307.93,34.87,D
19.8419,-101.39381,327.92,1.54,1.22,2025-04-27,2053,A,61,6.1NRT,314.16,19.64,D
19.58527,-103.24004,326.46,2.13,1.42,2025-04-27,2053,A,75,6.1NRT,305.8,39.71,D
19.58163,-103.26024,322,2.14,1.42,2025-04-27,2053,A,63,6.1NRT,305.3,24.07,D
19.5878,-103.24811,336.04,2.13,1.42,2025-04-27,2053,A,85,6.1NRT,306.81,78.2,D
19.78268,-102.65541,331.84,1.91,1.35,2025-04-27,2053,A,81,6.1NRT,308.5,40.62,D
19.78889,-102.66196,330.55,1.91,1.35,2025-04-27,2053,A,78,6.1NRT,309.57,33.39,D
19.50618,-104.30544,323.28,2.57,1.54,2025-04-27,2053,A,63,6.1NRT,303.54,55.65,D
20.33972,-99.65891,331.99,1.19,1.08,2025-04-27,2053,A,78,6.1NRT,316.49,17.03,D
19.68028,-103.45383,333.09,2.2,1.44,2025-04-27,2053,A,78,6.1NRT,303.03,71.34,D
20.36883,-100.0519,333.09,1.24,1.11,2025-04-27,2053,A,78,6.1NRT,318.62,17.85,D
20.41294,-100.71426,328.98,1.36,1.15,2025-04-27,2053,A,64,6.1NRT,316.63,14.96,D
20.41073,-100.72723,347.61,1.36,1.16,2025-04-27,2053,A,92,6.1NRT,319.4,61.36,D
20.56049,-103.64061,345.09,2.18,1.43,2025-04-27,2053,A,78,6.1NRT,312.43,113.35,D
20.80847,-103.87483,344.95,2.24,1.45,2025-04-27,2053,A,91,6.1NRT,301.95,143.01,D
20.82076,-103.87885,329.89,2.24,1.45,2025-04-27,2053,A,76,6.1NRT,301.36,63.3,D
21.00558,-104.02309,331.89,2.28,1.46,2025-04-27,2053,A,79,6.1NRT,309.91,55.42,D
21.00497,-104.02762,328.93,2.28,1.46,2025-04-27,2053,A,76,6.1NRT,309.74,42.76,D
22.02965,-98.33115,325.24,1.02,1.01,2025-04-27,2053,A,54,6.1NRT,311.31,7.71,D
22.08374,-98.21307,326.61,1.02,1.01,2025-04-27,2053,A,54,6.1NRT,310.18,10.61,D
21.17472,-104.31715,347.77,2.38,1.49,2025-04-27,2053,A,93,6.1NRT,300.63,172.16,D
21.17113,-104.33581,348.29,2.39,1.49,2025-04-27,2053,A,93,6.1NRT,299.86,179.46,D
21.19065,-104.30396,320.9,2.37,1.49,2025-04-27,2053,A,56,6.1NRT,302.43,32.46,D
21.18745,-104.32064,348.96,2.38,1.49,2025-04-27,2053,A,94,6.1NRT,303.12,183.75,D
21.18388,-104.33931,339.23,2.39,1.49,2025-04-27,2053,A,87,6.1NRT,300.48,121.44,D
22.23746,-98.41991,330.85,1.02,1.01,2025-04-27,2053,A,75,6.1NRT,312.05,12.95,D
22.236,-98.42953,328.1,1.02,1.01,2025-04-27,2053,A,70,6.1NRT,310.56,9.24,D
22.72466,-98.99241,353.84,1.05,1.02,2025-04-27,2053,A,96,6.1NRT,313.26,56.39,D
22.72311,-99.00231,328.81,1.05,1.02,2025-04-27,2053,A,59,6.1NRT,310.62,8.92,D
22.71623,-99.34094,330.7,1.08,1.04,2025-04-27,2053,A,71,6.1NRT,310.34,13.69,D
22.73861,-99.37646,328.45,1.08,1.04,2025-04-27,2053,A,55,6.1NRT,312.63,9.57,D
22.73702,-99.38661,328.79,1.08,1.04,2025-04-27,2053,A,63,6.1NRT,313.27,10.09,D
23.17148,-98.49641,323.1,1.02,1.01,2025-04-27,2053,A,43,6.1NRT,306.05,10.73,D
23.35796,-98.3485,324.2,1.01,1,2025-04-27,2053,A,70,6.1NRT,308.05,12.16,D
22.55736,-104.92355,337.96,2.46,1.51,2025-04-27,2053,A,87,6.1NRT,306.28,114.76,D
24.63452,-100.03691,332.28,1.1,1.05,2025-04-27,2053,A,80,6.1NRT,304.56,26.26,D
25.0358,-100.36149,328.95,1.12,1.06,2025-04-27,2053,A,33,6.1NRT,297.93,25.91,D
49.22419,-101.80512,315.01,1.18,1.08,2025-04-27,2101,A,49,6.1NRT,299.76,7.24,D
49.07638,-103.19659,328.05,1.07,1.03,2025-04-27,2101,A,79,6.1NRT,305.01,16.87,D
49.07458,-103.21078,335.29,1.07,1.03,2025-04-27,2101,A,85,6.1NRT,304.22,27.5,D
49.53536,-100.51331,312.99,1.34,1.15,2025-04-27,2101,A,54,6.1NRT,298.61,8.59,D
41.95061,-121.49789,304.93,1.61,1.25,2025-04-27,2237,A,44,6.1NRT,291.88,7.36,D
19.52941,-155.09381,310.63,3.34,1.72,2025-04-28,0009,A,41,6.1NRT,295.15,35.63,D
21.04434,-76.74891,301.12,1.76,1.3,2025-04-28,0158,T,38,6.1NRT,290.5,8.67,N
21.63894,-78.60407,320.32,2.35,1.48,2025-04-28,0158,T,100,6.1NRT,290.72,61.77,N
22.51909,-80.45811,327.64,3.09,1.67,2025-04-28,0158,T,100,6.1NRT,291.32,133.49,N
22.52583,-80.43661,304.76,3.08,1.67,2025-04-28,0158,T,61,6.1NRT,290.83,30.42,N
22.52006,-80.46504,320.81,3.09,1.67,2025-04-28,0158,T,100,6.1NRT,291.04,94.67,N
26.44477,-77.09721,311.48,1.47,1.2,2025-04-28,0200,T,75,6.1NRT,292.49,19.06,N
42.80581,-80.09828,300.08,1.13,1.06,2025-04-28,0204,T,15,6.1NRT,281.55,8.56,N
26.45765,-77.08526,311.07,1.47,1.2,2025-04-28,0200,T,73,6.1NRT,292.31,17.73,N
26.4552,-77.09948,325.58,1.47,1.2,2025-04-28,0200,T,100,6.1NRT,292.12,41.73,N
36.35756,-76.80879,302.01,1.05,1.02,2025-04-28,0202,T,46,6.1NRT,287.04,8.22,N
17.89324,-92.48626,314.67,1.21,1.09,2025-04-28,0336,T,90,6.1NRT,295.36,14.16,N
17.89182,-92.49741,308.79,1.21,1.09,2025-04-28,0336,T,73,6.1NRT,294.73,8.33,N
17.89603,-92.49257,315.88,1.21,1.09,2025-04-28,0336,T,92,6.1NRT,295.06,15.41,N
17.83755,-93.11779,327.83,1.13,1.06,2025-04-28,0336,T,100,6.1NRT,296.01,29.19,N
18.43663,-88.68301,305.74,2.28,1.46,2025-04-28,0336,T,65,6.1NRT,293.51,17.69,N
17.89599,-93.17861,326.43,1.12,1.05,2025-04-28,0336,T,100,6.1NRT,299.57,26.85,N
17.89465,-93.18892,321.16,1.12,1.05,2025-04-28,0336,T,100,6.1NRT,298.72,20.29,N
17.9033,-93.17551,354.87,1.12,1.06,2025-04-28,0336,T,100,6.1NRT,297.75,84.96,N
17.902,-93.18583,393.63,1.12,1.05,2025-04-28,0336,T,100,6.1NRT,302.72,255.18,N
18.43568,-88.68983,307.19,2.28,1.46,2025-04-28,0336,T,71,6.1NRT,293.57,22.51,N
18.3246,-90.46745,302.98,1.66,1.27,2025-04-28,0336,T,28,6.1NRT,291.71,7.54,N
17.92876,-93.63115,307.93,1.07,1.03,2025-04-28,0336,T,72,6.1NRT,295.08,7.7,N
18.3264,-90.45781,305.66,1.67,1.27,2025-04-28,0336,T,65,6.1NRT,291.59,11.4,N
18.05908,-93.39749,317.61,1.1,1.05,2025-04-28,0336,T,95,6.1NRT,295.29,16.29,N
18.07375,-93.50226,305.6,1.09,1.04,2025-04-28,0336,T,65,6.1NRT,295.01,6.18,N
18.07246,-93.51228,310.52,1.09,1.04,2025-04-28,0336,T,80,6.1NRT,294.64,9.96,N
17.89026,-95.08302,315.19,1,1,2025-04-28,0336,T,90,6.1NRT,295.8,11.57,N
17.88899,-95.09221,310.18,1,1,2025-04-28,0336,T,78,6.1NRT,295.62,7.64,N
18.11169,-93.63981,315.43,1.08,1.04,2025-04-28,0336,T,91,6.1NRT,295.11,14.2,N
17.5111,-97.9026,313.84,1.19,1.09,2025-04-28,0336,T,88,6.1NRT,288.57,17,N
17.50939,-97.91402,343.18,1.2,1.09,2025-04-28,0336,T,100,6.1NRT,291.12,64.67,N
18.15378,-93.37547,305.67,1.1,1.05,2025-04-28,0336,T,65,6.1NRT,295.19,6.14,N
17.51482,-97.90915,309.45,1.19,1.09,2025-04-28,0336,T,77,6.1NRT,288.63,13.79,N
17.51308,-97.92029,303.2,1.2,1.09,2025-04-28,0336,T,54,6.1NRT,287.85,8.56,N
18.0956,-94.04117,310.29,1.05,1.02,2025-04-28,0336,T,79,6.1NRT,295.83,9.04,N
18.09433,-94.05077,328.49,1.04,1.02,2025-04-28,0336,T,100,6.1NRT,296.07,27.46,N
18.16103,-93.89301,309.81,1.06,1.03,2025-04-28,0336,T,77,6.1NRT,295.1,8.66,N
18.20173,-94.00421,307.37,1.05,1.02,2025-04-28,0336,T,69,6.1NRT,296,6.4,N
18.41871,-93.18425,311.24,1.13,1.06,2025-04-28,0336,T,82,6.1NRT,297.34,8.32,N
18.08491,-95.86443,306.13,1.01,1,2025-04-28,0336,T,67,6.1NRT,295.41,5.15,N
18.07482,-96.07778,316.47,1.01,1.01,2025-04-28,0336,T,93,6.1NRT,296.1,13.08,N
18.07349,-96.0871,314.96,1.01,1.01,2025-04-28,0336,T,90,6.1NRT,295.55,11.68,N
17.76139,-98.48983,302.95,1.28,1.12,2025-04-28,0336,T,52,6.1NRT,291.42,7.1,N
18.20863,-95.84899,306.12,1.01,1,2025-04-28,0336,T,67,6.1NRT,294.83,5.57,N
17.81111,-98.5052,309,1.28,1.12,2025-04-28,0336,T,76,6.1NRT,293.32,11.84,N
17.8209,-98.50692,312.64,1.28,1.12,2025-04-28,0336,T,85,6.1NRT,293.47,14.75,N
17.78208,-99.14771,302.61,1.4,1.17,2025-04-28,0336,T,24,6.1NRT,289.59,7.46,N
18.28927,-95.86804,308.9,1.01,1,2025-04-28,0336,T,76,6.1NRT,296.3,7.26,N
17.78934,-99.15535,312.2,1.4,1.17,2025-04-28,0336,T,43,6.1NRT,290.18,15.63,N
17.80144,-99.14552,311.57,1.4,1.17,2025-04-28,0336,T,30,6.1NRT,291.78,14.38,N
18.34263,-96.33003,308.89,1.02,1.01,2025-04-28,0336,T,76,6.1NRT,296.04,6.85,N
18.34128,-96.33942,307.3,1.02,1.01,2025-04-28,0336,T,71,6.1NRT,296.16,5.68,N
17.74215,-100.27312,305.53,1.68,1.28,2025-04-28,0336,T,61,6.1NRT,293.01,12.3,N
17.7396,-100.28851,303.86,1.69,1.28,2025-04-28,0336,T,49,6.1NRT,292.4,11.43,N
18.86733,-92.62023,306.87,1.22,1.1,2025-04-28,0336,T,49,6.1NRT,295.4,6.68,N
18.86592,-92.63154,305.73,1.22,1.1,2025-04-28,0336,T,36,6.1NRT,295.34,5.39,N
19.278,-89.59073,303.41,2,1.38,2025-04-28,0336,T,55,6.1NRT,293.05,9.17,N
18.51401,-95.77424,307.75,1,1,2025-04-28,0336,T,72,6.1NRT,296.73,5.89,N
17.78742,-100.62761,310.92,1.79,1.31,2025-04-28,0336,T,80,6.1NRT,290.36,22.35,N
17.80122,-100.6152,305.5,1.78,1.31,2025-04-28,0336,T,62,6.1NRT,291.51,13.49,N
18.50698,-96.14273,318.49,1.01,1.01,2025-04-28,0336,T,97,6.1NRT,297.11,14.94,N
18.50565,-96.15205,311.47,1.01,1.01,2025-04-28,0336,T,83,6.1NRT,295.99,8.97,N
18.46263,-96.52567,305.57,1.03,1.01,2025-04-28,0336,T,65,6.1NRT,295.54,4.76,N
18.49207,-96.38556,334.48,1.02,1.01,2025-04-28,0336,T,100,6.1NRT,297.23,34.13,N
18.49071,-96.39496,316.24,1.02,1.01,2025-04-28,0336,T,93,6.1NRT,296.31,12.78,N
18.5252,-96.21832,310.72,1.02,1.01,2025-04-28,0336,T,81,6.1NRT,295.84,8.68,N
18.51522,-96.35082,308.74,1.02,1.01,2025-04-28,0336,T,75,6.1NRT,296.2,6.72,N
18.48932,-96.53001,305.85,1.03,1.01,2025-04-28,0336,T,66,6.1NRT,295.67,4.92,N
18.52408,-96.35226,306.04,1.02,1.01,2025-04-28,0336,T,67,6.1NRT,295.84,4.77,N
18.16824,-98.90989,305,1.34,1.15,2025-04-28,0336,T,56,6.1NRT,294.07,6.67,N
18.18993,-98.90257,311.05,1.33,1.14,2025-04-28,0336,T,81,6.1NRT,295.32,11.32,N
18.18895,-98.90907,309.16,1.33,1.14,2025-04-28,0336,T,76,6.1NRT,295.37,9.74,N
18.21095,-98.89997,320.37,1.33,1.14,2025-04-28,0336,T,100,6.1NRT,297.11,23.21,N
18.25283,-98.89464,306.8,1.33,1.14,2025-04-28,0336,T,68,6.1NRT,296.42,8.11,N
18.73187,-96.70462,305.66,1.04,1.02,2025-04-28,0336,T,65,6.1NRT,294.71,5.66,N
19.39834,-92.03641,309.65,1.34,1.15,2025-04-28,0336,T,67,6.1NRT,294.78,10.38,N
19.39682,-92.04887,316.46,1.34,1.15,2025-04-28,0336,T,91,6.1NRT,294.84,18.63,N
18.7751,-96.72147,306.17,1.04,1.02,2025-04-28,0336,T,67,6.1NRT,294.7,6.06,N
18.22682,-100.27668,309.68,1.65,1.26,2025-04-28,0336,T,74,6.1NRT,299.12,10.45,N
19.44292,-92.08627,313.86,1.34,1.15,2025-04-28,0336,T,83,6.1NRT,294.84,14.85,N
